Hour,DHI,Wind speed,Temperature
14,257,1.137016177,25.58006809
15,200,0.887243867,24.38845316
16,104,0.415091932,22.10095847
17,0,0.750796199,21.49606871
18,0,1.708691001,20.89813608
19,0,2.426972151,19.86891784
20,0,2.863339186,18.66717508
21,0,3.108818531,17.442164
22,0,3.245868206,16.21050734
23,0,3.286036491,15.1973682
0,0,3.230646372,14.26779915
1,0,3.214640141,13.36045493
2,0,3.109401941,12.60507682
3,0,3.021373272,12.10995183
4,0,2.947095394,11.81945064
5,0,2.874564648,11.56507791
6,0,2.814601183,11.66398557
7,57,2.542563915,13.34708595
8,145,2.507445812,16.30825052
9,182,2.199772596,19.30956938
10,233,1.498830795,21.80142831
11,319,0.767013192,23.99121029
12,338,0.132042781,25.31889041
13,268,0.282103449,25.43294585
14,173,0.541896105,24.70836248
15,143,0.696105003,23.3508959
16,104,1.245306849,20.95692406
17,1,2.275553942,19.10060558
18,0,3.022298813,18.22994862
19,0,3.284616232,17.08584532
20,0,3.316231012,15.80633319
21,0,3.321623802,14.62489693
22,0,3.289927721,13.65808973
23,0,3.201758146,12.89989801
0,0,3.0977633,12.25640519
1,0,3.006812096,11.70895773
2,0,2.814795256,11.21247952
3,0,2.619986057,10.74043827
4,0,2.473833799,10.36168692
5,0,2.357411861,10.07095009
6,0,2.258898735,10.45533807
7,61,1.813308477,13.0347005
8,124,1.586952329,17.17016551
9,162,1.380898356,20.69432522
10,184,1.1410954,22.90464229
11,195,1.231309175,24.28808042
12,197,1.490231037,24.81241493
13,190,1.769386053,24.67613197
14,174,2.042243958,23.82424136
15,144,2.411837816,22.23807668
16,105,2.860505819,19.65651442
17,1,3.460167408,17.24721057
18,0,3.681922197,15.80162261
19,0,3.580893755,14.28811554
20,0,3.309746265,12.86437125
21,0,3.016056061,11.73335332
22,0,2.774644136,10.85032553
23,0,2.568867922,10.14515214
0,0,2.380740643,9.556673768
1,0,2.225837231,9.051184578
2,0,2.073628426,8.592078049
3,0,1.93482244,8.14553659
4,0,1.797211647,7.711825518
5,0,1.672753334,7.293847464
6,0,1.593456149,7.782377532
7,60,1.399834752,11.22620092
8,156,1.014315367,14.53977093
9,163,1.317103028,19.02428523
10,182,1.443726897,21.34859409
11,191,1.603326917,22.6496273
12,193,1.705466151,23.22540953
13,188,1.813128114,23.03148984
14,173,2.024348974,22.15339723
15,159,2.240675211,20.58564814
16,106,2.456646204,17.15045986
17,1,2.746785641,14.55135589
18,0,2.841317415,13.48533764
19,0,2.771985531,12.51676781
20,0,2.563126564,11.61676081
21,0,2.342637539,10.89701944
22,0,2.149392605,10.28838635
23,0,1.924992919,9.790625043
0,0,1.6733706,9.369081284
1,0,1.426765323,8.978162207
2,0,1.234051228,8.614800503
3,0,1.096354365,8.294352
4,0,0.977483034,8.021050609
5,0,0.873247087,7.777516671
6,0,0.810832858,8.508855282
7,62,0.771406353,12.79866964
8,134,0.698856354,16.22795072
9,164,0.251979411,20.73658351
10,182,0.41799891,23.89652498
11,191,0.783777595,25.09071119
12,193,1.067047834,25.48386866
13,188,1.281040192,25.22824283
14,174,1.600702643,24.25948924
15,160,1.988779306,22.58426644
16,107,2.434541941,18.8811457
17,1,2.80947113,16.19443635
18,0,2.959823608,15.00454524
19,0,3.012599468,13.883338
20,0,2.954537153,12.84056175
21,0,2.820883512,11.89853723
22,0,2.617323399,11.06685372
23,0,2.352431297,10.37390462
0,0,2.0521698,9.797197378
1,0,1.722630382,9.320718807
2,0,1.288223147,8.926276767
3,0,0.822078884,8.609424056
4,0,0.437235773,8.354195676
5,0,0.317049444,8.143779915
6,0,0.500700891,8.899404308
7,61,0.657239437,13.3572398
8,155,0.571656227,16.63648095
9,164,1.042457223,20.62397639
10,183,1.544130564,23.08690509
11,192,1.622478843,24.31388436
12,201,1.647482634,24.96773018
13,195,1.680935264,24.93756135
14,178,1.819995165,24.16532796
15,160,2.016695976,22.63114762
16,109,2.200307608,19.259484
17,1,2.434808493,16.80266438
18,0,2.547434568,15.84314905
19,0,2.595290422,14.94660306
20,0,2.539191484,14.1094567
21,0,2.392921925,13.27429762
22,0,2.214390755,12.5155522
23,0,2.081863642,11.83615675
0,0,2.009193897,11.19627177
1,0,1.943770051,10.61082354
2,0,1.857148647,10.06481003
3,0,1.771276116,9.571380652
4,0,1.69182992,9.129379208
5,0,1.574813008,8.738638538
6,0,1.412904739,9.354422961
7,60,1.218613386,13.58491409
8,156,0.873716652,16.84795505
9,168,1.325882792,20.64812686
10,182,1.892658949,22.87768534
11,200,2.167733431,24.12702873
12,202,2.352075577,24.70134066
13,195,2.512005329,24.58091628
14,179,2.758569479,23.76592102
15,162,2.822201014,22.26915134
16,103,2.721581221,18.87062851
17,1,2.781440735,16.24751235
18,0,2.761139393,15.23334044
19,0,2.671947956,14.32322067
20,0,2.505902529,13.44600796
21,0,2.336019039,12.6659263
22,0,2.17865634,11.94463092
23,0,2.026408911,11.29429257
0,0,1.917111039,10.71004615
1,0,1.891849995,10.18096035
2,0,1.772630572,9.706748825
3,0,1.599889874,9.285265272
4,0,1.418686748,8.929653414
5,0,1.230466962,8.63846671
6,0,0.983501554,9.363479959
7,60,0.648048818,12.83262691
8,156,0.420904219,17.09037291
9,168,0.720043004,20.76138977
10,182,1.172425747,23.27246657
11,194,1.493249774,24.58829331
12,202,1.883137226,25.17906091
13,195,2.247755527,25.09096139
14,179,2.429396629,24.31623004
15,149,2.424177885,22.83647356
16,103,2.345427513,19.41144687
17,2,2.354516506,16.87230993
18,0,2.266291857,15.90195879
19,0,2.053781509,15.03837196
20,0,1.798889637,14.29650694
21,0,1.487853885,13.65151225
22,0,1.145459294,13.12544456
23,0,0.815283179,12.69518814
0,0,0.529600263,12.3472718
1,0,0.318104863,12.03803273
2,0,0.339352965,11.77273042
3,0,0.702491164,11.53134167
4,0,1.038670182,11.34580611
5,0,1.283709884,11.14980911
6,0,1.482177496,11.92003027
7,60,1.627250314,16.2917671
8,126,1.350676894,19.39650379
9,165,1.33493185,23.17704033
10,187,2.029016018,26.17790822
11,198,2.150545359,27.51908432
12,200,2.17866683,28.09195293
13,194,2.132699251,28.01596276
14,177,2.024400949,27.24552378
15,148,1.876409411,25.94291358
16,104,1.626083255,22.47487782
17,2,1.487712979,20.04694874
18,0,1.413363338,19.12372145
19,0,1.380789399,18.27321042
20,0,1.354210615,17.4697628
21,0,1.31669724,16.70668281
22,0,1.297064781,15.97160573
23,0,1.321517825,15.30226576
0,0,1.354577422,14.69965755
1,0,1.358879566,14.14255916
2,0,1.370611072,13.66895177
3,0,1.411807895,13.26698665
4,0,1.435174346,12.9503973
5,0,1.482928514,12.69354366
6,0,1.517968059,13.4188285
7,60,1.429001451,17.59816215
8,125,1.139934778,20.8241458
9,164,1.208600044,24.58180078
10,186,1.331854582,26.9766973
11,197,1.237131119,28.10527569
12,200,1.133021832,28.60581825
13,193,1.047966242,28.49604653
14,177,1.05015552,27.69369779
15,148,1.05323267,26.2302304
16,104,1.275875568,23.24643891
17,2,1.757061124,20.78352488
18,0,2.218539238,19.80281304
19,0,2.573640347,18.8136419
20,0,2.827907085,17.86231803
21,0,2.971981764,16.95505665
22,0,3.051648855,16.12044786
23,0,3.100048304,15.39347397
0,0,3.142645121,14.77667019
1,0,3.173833609,14.2547574
2,0,3.088964701,13.76939146
3,0,2.992408991,13.35654282
4,0,2.96800518,13.0146042
5,0,2.992469788,12.71923712
6,0,3.013742208,13.2362863
7,61,2.734405518,16.38019014
8,125,2.323245049,19.94042325
9,163,2.749521017,24.20862439
10,185,2.822449923,26.5453833
11,196,2.815752268,27.85809499
12,199,2.754268169,28.37558944
13,192,2.610478163,28.37227463
14,176,2.315840006,27.78026439
15,148,1.915276289,26.51618883
16,98,1.340818405,23.76624153
17,2,1.036564469,21.42021426
18,0,1.214341044,20.62566249
19,0,1.575155616,19.88517975
20,0,2.056138754,19.14718828
21,0,2.530825138,18.38588868
22,0,2.902580738,17.62153732
23,0,3.171691179,16.89055471
0,0,3.319464445,16.16395133
1,0,3.36692977,15.49422397
2,0,3.371671915,14.95308389
3,0,3.392248392,14.521708
4,0,3.403746605,14.18981392
5,0,3.396524429,13.94181549
6,0,3.372897625,14.4218118
7,53,2.995573997,17.29064731
8,147,2.43172431,21.02109775
9,238,2.579713821,25.45189513
10,266,2.355903864,27.96024029
11,345,2.03372097,29.25096386
12,365,1.679883122,29.8190516
13,322,1.312966466,29.68475107
14,227,1.019512653,28.87807021
15,148,0.852230608,27.48788061
16,113,0.996813238,24.78223794
17,2,1.627164483,23.2016331
18,0,2.331016064,22.56714953
19,0,2.895183325,21.63119383
20,0,3.27692914,20.49936017
21,0,3.502882004,19.1974534
22,0,3.638525009,18.20728672
23,0,3.6779778,17.49555011
0,0,3.634577274,16.89021462
1,0,3.562384367,16.3343465
2,0,3.513865232,15.91904259
3,0,3.489967108,15.64400583
4,0,3.491607189,15.37770336
5,0,3.520745754,15.12576324
6,0,3.533864021,15.49838285
7,57,3.24438262,18.08553299
8,151,3.112240553,21.72002645
9,208,3.622568369,25.42299807
10,209,3.604709148,27.57280221
11,198,3.482300282,28.89107562
12,200,3.426420689,29.53872555
13,194,3.409830332,29.53427728
14,178,3.455030441,28.81674477
15,150,3.340275764,27.40478222
16,116,3.252346516,24.51256556
17,3,3.527396679,21.96066544
18,0,3.798338652,20.81978311
19,0,3.928806782,19.72683087
20,0,3.941369057,18.72185508
21,0,3.884509087,17.92693365
22,0,3.832938433,17.29694914
23,0,3.815901518,16.83944898
0,0,3.822597504,16.48528888
1,0,3.823765278,16.20953067
2,0,3.765110016,15.90215167
3,0,3.767009258,15.60468686
4,0,3.820462227,15.30034217
5,0,3.867825747,15.04076981
6,0,3.894731045,15.40784198
7,61,3.624746323,18.12443291
8,124,3.717818737,22.14709623
9,163,4.073689461,25.10690027
10,185,4.169193745,26.24579664
11,196,4.182992935,26.52721498
12,198,4.149817944,26.5766729
13,192,4.010863304,26.36964245
14,176,3.91036582,25.84853964
15,148,3.404234171,24.84437471
16,124,2.931594849,23.07503194
17,3,2.664626598,21.82336856
18,0,2.403059721,21.29862012
19,0,2.079519987,20.84652893
20,0,1.872068405,20.32397868
21,0,1.901563287,19.72930493
22,0,2.139536858,19.07328135
23,0,2.42237711,18.24707076
0,0,2.726786613,17.52430465
1,0,2.99349165,16.71327517
2,0,3.126089573,15.88922751
3,0,3.055410624,15.15539785
4,0,2.950871944,14.45440599
5,0,2.78562212,13.88695546
6,0,2.498424053,13.89655957
7,59,2.299649,14.81244895
8,146,2.292608976,17.07096869
9,183,2.260405302,19.59308879
10,186,2.229388237,22.27784896
11,198,2.290381432,24.13475972
12,200,2.380199909,24.93162741
13,195,2.486928463,24.96417243
14,180,2.523391485,24.29685196
15,219,2.583832026,22.87156662
16,117,2.744807243,20.27633582
17,3,3.123857737,17.63471279
18,0,3.471764803,16.4494809
19,0,3.604328871,15.23093802
20,0,3.611390591,14.00703174
21,0,3.531271935,12.87446651
22,0,3.370586395,11.87355594
23,0,3.212367773,11.07666316
0,0,3.135921717,10.47392506
1,0,3.146756649,9.982003728
2,0,3.183974266,9.529317198
3,0,3.170763969,9.11586313
4,0,3.119268179,8.734458004
5,0,3.013352633,8.367171419
6,0,2.806660175,8.916537725
7,62,2.256242037,12.15705553
8,138,2.001502275,16.26543385
9,174,1.849037647,19.66462993
10,187,1.461316824,22.03884952
11,201,1.169964433,23.69884687
12,204,1.114681005,24.47856933
13,198,1.202852964,24.48519289
14,182,1.332334161,23.69006539
15,156,1.563720107,22.09162434
16,109,2.069287539,19.1104714
17,3,2.683421135,16.31011117
18,0,3.048140287,15.17062779
19,0,3.178977728,14.04529844
20,0,3.16668582,12.94734397
21,0,3.101312876,11.88431328
22,0,3.017187357,10.90713949
23,0,2.943256378,10.05436274
0,0,2.865187645,9.34722476
1,0,2.767894745,8.747677952
2,0,2.650301456,8.225344386
3,0,2.479863167,7.795900949
4,0,2.287724972,7.456165856
5,0,2.118849516,7.203965362
6,0,1.979444027,8.083940079
7,62,1.660950065,11.96147529
8,158,1.142832875,16.05694462
9,167,0.55177772,20.80132126
10,187,0.501744986,23.36082758
11,205,0.912422001,24.73501917
12,205,1.224310398,25.29243123
13,199,1.404031754,25.19029825
14,182,1.599484444,24.2930683
15,158,1.906301618,22.62413798
16,115,2.43230176,19.34367533
17,4,2.99860096,16.31554835
18,0,3.256835699,15.07909392
19,0,3.317289352,13.88893767
20,0,3.235507011,12.77008595
21,0,3.133743763,11.8312611
22,0,3.01621294,11.01283725
23,0,2.899780273,10.34462836
0,0,2.807739973,9.799439981
1,0,2.737235785,9.307239857
2,0,2.591222763,8.858532767
3,0,2.440378666,8.482359027
4,0,2.348718882,8.195371893
5,0,2.301482916,7.985288662
6,0,2.203055143,8.908548342
7,64,1.788793206,12.74296361
8,128,1.258778691,16.6851004
9,166,0.741167903,21.84632081
10,188,0.490451276,24.97699544
11,200,0.823449075,26.23423834
12,202,1.097316384,26.66558182
13,196,1.228322148,26.45180941
14,181,1.390626669,25.54405023
15,153,1.557680964,23.98083156
16,105,1.991930962,20.94632448
17,5,2.653203726,18.16685529
18,0,3.08406806,16.97903447
19,0,3.295172691,15.79793886
20,0,3.355603695,14.62170367
21,0,3.349102259,13.50510264
22,0,3.278352976,12.50859288
23,0,3.182070971,11.67914269
0,0,3.092048645,11.05139369
1,0,2.992605925,10.55397499
2,0,2.83905077,10.14671266
3,0,2.702115059,9.817377061
4,0,2.625716925,9.578504322
5,0,2.58026576,9.405644044
6,0,2.482459545,10.3266766
7,63,2.068580627,14.03889483
8,127,1.470150471,18.11589585
9,267,1.044953227,23.17907343
10,188,0.406129569,25.99222818
11,200,0.517380655,27.35951142
12,202,0.699369133,27.79278364
13,212,0.728662968,27.54406252
14,181,0.664488912,26.62439522
15,224,0.623284876,25.05620907
16,122,0.938578248,22.22038729
17,6,1.560189605,19.88682331
18,0,1.991254687,19.06943786
19,0,2.189549685,18.30377266
20,0,2.297461271,17.59827085
21,0,2.341849566,16.98746953
22,0,2.318280458,16.56381653
23,0,2.232043266,16.19036678
0,0,2.114167213,15.83413272
1,0,2.035793066,15.51984059
2,0,2.011474609,15.17249337
3,0,2.113248348,14.72520773
4,0,2.242453814,14.20177183
5,0,2.294546366,13.66819611
6,0,2.235132694,13.78040762
7,60,1.872193813,15.20497687
8,126,1.479239345,18.74713171
9,164,1.064458728,22.93427896
10,187,0.460931659,25.12377218
11,246,0.177198857,25.86896617
12,336,0.59982127,25.78057684
13,279,0.814248979,25.35681283
14,298,0.951613188,24.66801528
15,263,1.089591265,23.57691606
16,57,1.363758564,21.60282589
17,5,1.853147984,19.54812974
18,0,2.306919098,18.77289474
19,0,2.621955633,17.96880149
20,0,2.82673502,17.13616658
21,0,2.948628664,16.26221371
22,0,2.954203606,15.34746098
23,0,2.858887434,14.48755222
0,0,2.736331701,13.78674439
1,0,2.641505957,13.26145812
2,0,2.41936779,12.82441602
3,0,2.098535776,12.61848963
4,0,1.839218736,12.5997544
5,0,1.658435583,12.57984676
6,0,1.472922087,13.40015133
7,64,1.089855909,16.5023112
8,127,0.648659825,20.56655969
9,260,0.668182254,24.76928732
10,255,0.937503457,26.51126856
11,230,1.136391878,27.56395362
12,202,1.184555531,28.00939404
13,282,1.114495158,27.86887907
14,182,1.051036358,27.09707693
15,154,1.133341432,25.56417054
16,107,1.491428256,23.02209431
17,9,2.17610836,20.86718906
18,0,2.718696117,20.14416244
19,0,3.01299572,19.0619123
20,0,3.125552893,17.74181062
21,0,3.085858345,16.38025873
22,0,2.95009923,15.13326757
23,0,2.759771347,14.22335767
0,0,2.593696594,13.55639752
1,0,2.453139067,12.99009624
2,0,2.316898346,12.47841813
3,0,2.197609663,12.02013498
4,0,2.104222298,11.61234605
5,0,2.030781746,11.26374615
6,0,1.908196807,12.08061418
7,62,1.472554326,15.21325125
8,128,1.000740051,19.42121988
9,167,0.28613162,24.03371775
10,189,0.742424726,26.20801206
11,201,1.193254709,27.26403509
12,204,1.46443975,27.67418721
13,198,1.554616094,27.47102313
14,183,1.728436708,26.56565045
15,156,1.903099179,24.92069835
16,110,2.336184263,22.06281499
17,11,2.892908812,19.10088976
18,0,3.154254913,17.81848098
19,0,3.143010855,16.55639669
20,0,2.921710968,15.36605454
21,0,2.633595467,14.30069731
22,0,2.312198162,13.43702396
23,0,1.970233321,12.71453212
0,0,1.649584651,12.1280502
1,0,1.445715904,11.60876453
2,0,1.471239328,11.11828825
3,0,1.562522173,10.65726783
4,0,1.602100611,10.21008193
5,0,1.554960728,9.819417848
6,0,1.422986627,10.75882989
7,67,1.123820543,14.70787694
8,160,0.812108815,18.25981963
9,180,1.467906117,22.98277597
10,212,1.789211035,25.12438439
11,224,1.822953582,26.2644165
12,255,1.764334917,26.74342037
13,245,1.630619645,26.5417059
14,235,1.552617192,25.51830278
15,203,1.541119337,23.77036284
16,129,1.653351188,20.80844528
17,5,1.943304062,18.25012911
18,0,2.224245548,17.26406124
19,0,2.446149349,16.36792213
20,0,2.477191925,15.48694051
21,0,2.395945311,14.57770856
22,0,2.247227669,13.64703733
23,0,2.054654121,12.78437502
0,0,1.834893227,12.00021136
1,0,1.628101349,11.34495025
2,0,1.551645398,10.77736229
3,0,1.516991496,10.29226669
4,0,1.468997717,9.872878773
5,0,1.391888022,9.527382857
6,0,1.232067943,10.6274076
7,67,0.959925056,14.94596248
8,139,0.669050694,18.88727255
9,167,0.656777263,23.97461198
10,186,1.401008129,25.97959533
11,195,1.718348265,26.96215286
12,197,1.920860291,27.30005264
13,193,2.061096668,26.96881548
14,184,2.173202276,25.93661643
15,162,2.275387049,24.1954829
16,121,2.468715429,20.62327331
17,14,2.800130606,17.25657478
18,0,2.927725792,16.00376841
19,0,2.89141655,14.87110809
20,0,2.64974761,13.99587781
21,0,2.378791571,13.21138903
22,0,2.123956442,12.389554
23,0,1.802894831,11.64605422
0,0,1.348249316,11.04431824
1,0,0.997682035,10.54293062
2,0,0.987668157,10.10013015
3,0,1.275254607,9.664168554
4,0,1.649226665,9.242728642
5,0,1.85592854,8.848187328
6,0,1.765761971,9.878487141
7,67,1.352609515,14.16504808
8,140,0.802901924,18.04818727
9,167,1.492821097,22.70032384
10,187,1.760843635,25.06840787
11,196,1.848703623,26.51970766
12,198,1.915948153,27.23250426
13,193,1.986719966,27.21937538
14,182,2.113315582,26.38248151
15,163,2.291878223,24.7660481
16,122,2.425780773,21.26397319
17,7,2.726854563,18.00736743
18,0,2.978328705,17.07121326
19,0,3.09377718,16.22247431
20,0,3.035910845,15.12492606
21,0,2.949130535,13.92535388
22,0,2.851264238,12.92948603
23,0,2.691443443,12.18508369
0,0,2.486534357,11.57619457
1,0,2.228551149,11.06279728
2,0,1.903120637,10.62403612
3,0,1.586050868,10.26339009
4,0,1.329996705,9.970986847
5,0,1.155984521,9.734687728
6,0,1.08022964,10.97992955
7,67,1.158052564,15.59778926
8,140,1.118932009,19.43177259
9,168,0.74267298,24.02494799
10,187,0.5534482,26.44615376
11,196,0.546759725,27.81898125
12,209,0.600211561,28.37540005
13,213,0.884957135,28.12165512
14,199,1.144411206,27.1432421
15,222,1.418551207,25.41679877
16,121,1.746100545,21.82764907
17,17,1.957636595,19.44922389
18,0,2.008070469,18.79087822
19,0,1.968356967,18.13723102
20,0,1.942299604,17.53752707
21,0,1.929544091,16.96905118
22,0,1.871917725,16.39949819
23,0,1.714200258,15.8622385
0,0,1.595098019,14.88306525
1,0,1.558749437,13.7039389
2,0,1.562846184,12.95186945
3,0,1.528110385,12.45593928
4,0,1.411225319,12.0496779
5,0,1.32057631,11.72902166
6,0,1.282307744,12.90324001
7,61,1.230546355,16.85877965
8,162,1.168972969,19.90751063
9,225,0.872648299,24.30264672
10,339,0.651539445,27.41540202
11,382,0.691353559,28.76438009
12,206,0.934665501,28.81259462
13,200,1.181658268,28.09729891
14,185,1.430969119,26.83510407
15,234,1.716042995,25.13256315
16,94,2.094284296,22.63658663
17,13,2.516983509,20.79589005
18,0,2.82239747,19.9431044
19,0,3.001558065,19.06986299
20,0,2.999943256,18.24677077
21,0,2.894391537,17.3687442
22,0,2.697360754,16.60514255
23,0,2.409251928,16.05120446
0,0,3.322341919,13.3183519
1,0,3.356241226,12.76198865
2,0,3.3339715,12.23246467
3,0,3.271626472,11.77703751
4,0,3.230895281,11.40711025
5,0,1.813158154,16.23246485
6,0,1.75196445,16.42984972
7,63,1.557658911,17.29569253
8,133,1.349000335,18.92480485
9,178,1.569726586,22.05926111
10,203,1.521679044,23.562902
11,216,1.373348951,24.384404
12,218,1.284173489,24.72538536
13,209,1.252613425,24.53638881
14,188,1.405093789,23.76773613
15,194,1.966077447,22.1488391
16,96,2.664793491,20.4325259
17,0,3.233112574,19.21728395
18,0,3.444124699,18.25763101
19,0,3.396389961,17.33315156
20,0,3.082970381,16.4326434
21,0,2.740056992,15.70558344
22,0,2.377010107,15.43720112
23,0,2.005947351,15.35224469
0,0,1.878968954,15.27627706
1,0,1.824011564,15.0836164
2,0,1.743135095,14.86665924
3,0,1.656115055,14.64398208
4,0,1.590953112,14.43900015
5,0,1.505237222,14.2211933
6,0,1.405243278,14.18403095
7,60,1.28552413,14.86397457
8,154,1.26122725,16.2785358
9,198,1.160959601,18.86533189
10,219,1.061362982,21.62922878
11,235,1.018648982,23.33611198
12,219,1.169360638,24.20773037
13,211,1.346120358,24.17265655
14,264,1.597811937,23.40216688
15,183,1.95326972,21.97040628
16,105,2.449080706,19.79688379
17,0,2.987811089,18.33962384
18,0,3.20975852,17.50499331
19,0,3.252630949,16.43626004
20,0,3.08724761,15.3385074
21,0,2.824895382,14.07534502
22,0,2.530844688,12.86764247
23,0,2.178962231,11.98867658
0,0,1.861097932,11.34064436
1,0,1.598392963,10.83983093
2,0,1.238629937,10.44206181
3,0,0.89399451,10.07993729
4,0,0.742201328,9.766075099
5,0,0.754622638,9.48893744
6,0,0.825832188,9.988458099
7,62,0.813519001,13.29145251
8,136,0.729160964,16.52815496
9,186,0.948924661,20.32365036
10,215,0.995043993,22.15602656
11,222,1.06271255,23.19647341
12,227,1.055001259,23.65156433
13,216,1.003994226,23.54287596
14,193,1.151074052,22.73703021
15,156,1.497382402,21.25983344
16,103,2.034440517,18.58663488
17,0,2.511942625,16.53066228
18,0,2.669451237,15.59912117
19,0,2.610028267,14.72190666
20,0,2.314039946,13.92293551
21,0,1.9933604,13.26027897
22,0,1.714411139,12.72724595
23,0,1.500432968,12.31238705
0,0,1.341156363,12.00108154
1,0,1.185296178,11.73073874
2,0,0.90351373,11.49427856
3,0,0.613640666,11.33787597
4,0,0.554322779,11.24109304
5,0,0.64706403,11.18468446
6,0,0.80984807,11.92486899
7,62,0.981748462,15.60003345
8,134,1.016697645,18.41901683
9,179,0.870452762,22.28071907
10,205,0.737064362,24.69549593
11,218,0.523574948,25.81826686
12,219,0.419106424,26.3231749
13,210,0.259330928,26.2476386
14,190,0.235658288,25.04839008
15,153,0.556785047,21.95748515
16,105,0.905200779,20.58312521
17,0,1.391529202,20.45341753
18,0,1.736088276,19.85099869
19,0,1.929132938,19.1900905
20,0,1.890368462,18.58715395
21,0,1.659076691,17.91560017
22,0,1.365087271,17.27285403
23,0,1.306459069,16.7322769
0,0,1.40230608,16.21990938
1,0,1.549916744,15.93070471
2,0,1.924550533,15.55102545
3,0,2.405150175,15.18976438
4,0,2.664334059,14.92671912
5,0,2.658261538,14.73528027
6,0,2.481431007,14.73931761
7,53,2.21810627,15.35943131
8,156,1.839837074,16.02387618
9,176,1.569698215,17.30741011
10,329,1.642016649,18.86333162
11,314,1.744760394,19.81210978
12,216,1.73102653,19.94358148
13,245,1.533764362,19.89340259
14,188,1.397677183,19.58450587
15,152,1.086517453,19.09472094
16,30,0.829930663,18.507107
17,0,1.040965915,17.46458258
18,0,1.387465358,17.07193007
19,0,1.5938164,16.92696169
20,0,1.663880229,16.62598753
21,0,1.684119582,16.1315451
22,0,1.725749135,15.55067586
23,0,1.757997155,14.94218923
0,0,1.846703529,14.48657257
1,0,2.034289598,14.40548691
2,0,1.938526988,14.06223496
3,0,1.855283856,13.63235495
4,0,1.770175338,13.21996192
5,0,1.662017584,12.84723273
6,0,1.52982378,12.6830841
7,61,1.352934837,13.41277724
8,164,1.376490355,14.9682799
9,190,1.341041446,16.9410618
10,221,0.984718263,19.15410065
11,236,0.728530765,20.18564149
12,234,0.695611298,20.99094011
13,231,0.911539912,21.08421324
14,194,1.304168105,20.43238427
15,172,1.717391968,19.12121654
16,107,2.102504253,16.94144078
17,0,2.463441849,15.15185488
18,0,2.664733171,14.34215703
19,0,2.727824688,13.48932323
20,0,2.81658864,12.69644505
21,0,2.837921619,11.88354321
22,0,2.76603055,11.07805569
23,0,2.722716331,10.37520552
0,0,2.737843037,9.788778695
1,0,2.777835608,9.291364656
2,0,2.502008677,8.786629479
3,0,2.107106924,8.346213864
4,0,1.731849074,8.048562131
5,0,1.390735388,7.816058888
6,0,1.059025407,8.476287878
7,61,0.713785052,12.57593272
8,164,0.437551796,15.59440102
9,186,0.03990246,18.95790495
10,210,0.134364098,20.6528501
11,228,0.245121151,21.78582536
12,226,0.303636104,22.28890054
13,215,0.325705677,22.18805542
14,194,0.465605646,21.43220582
15,171,0.787550449,19.99000777
16,108,1.610961556,17.33517717
17,1,2.464967251,15.10115582
18,0,2.925872803,14.03935606
19,0,2.995931864,12.96687917
20,0,2.953598499,11.94237469
21,0,2.864395618,11.04913777
22,0,2.749564171,10.2943144
23,0,2.60743165,9.672396458
0,0,2.485186577,9.174352218
1,0,2.381724119,8.752256545
2,0,2.165555477,8.383857942
3,0,1.926713586,8.107152241
4,0,1.744478226,7.906148815
5,0,1.694970965,7.732778764
6,0,1.668731213,8.476804325
7,60,1.619164348,12.28434377
8,165,1.38527894,15.41844293
9,189,1.260447383,19.70778286
10,210,1.584797621,22.54298651
11,229,1.830494642,23.82055356
12,225,1.952031136,24.45590528
13,215,1.931732416,24.52417472
14,195,1.785590172,24.00092585
15,159,1.488068223,22.91030725
16,110,0.910796344,20.26450901
17,1,0.201308638,18.05462937
18,0,0.481525451,17.25297172
19,0,0.926246226,16.45131183
20,0,1.281685352,15.67894091
21,0,1.689538598,14.93267717
22,0,2.057795048,14.25533716
23,0,2.368866682,13.62837203
0,0,2.628651619,13.08298173
1,0,2.800063133,12.62114731
2,0,2.960622072,12.30291465
3,0,3.156934261,12.1185954
4,0,3.371516466,12.0564299
5,0,3.602898359,12.06756803
6,0,3.784917116,12.70611909
7,60,3.661433458,15.41005495
8,133,3.527242899,18.96660004
9,178,3.904166222,22.40283711
10,204,3.862705946,24.45789914
11,217,3.604346991,25.63063559
12,219,3.293839216,25.46235794
13,211,2.902097225,24.88339378
14,191,2.45193696,23.8307978
15,155,1.841770649,22.81742031
16,111,1.314110637,21.13113417
17,1,1.056343317,19.36712804
18,0,1.035450339,18.44660724
19,0,1.168672919,17.56751767
20,0,1.310712337,16.7437649
21,0,1.422762036,15.9953101
22,0,1.46969521,15.35188101
23,0,1.40664959,15.64852206
0,0,1.239649415,15.8214473
1,0,1.117834449,15.58236885
2,0,1.007676601,15.44251501
3,0,0.954338253,15.42291518
4,0,0.922465861,15.36463601
5,0,0.871979594,15.18305311
6,0,0.847002208,15.34128027
7,60,0.835002065,16.74525363
8,132,0.852977574,18.77490769
9,177,1.297707319,21.52735529
10,204,2.017797947,23.08042016
11,216,2.374399185,23.4190286
12,344,2.496248484,23.28548094
13,286,2.45112443,22.87819961
14,303,2.162358046,22.36311287
15,214,1.596276999,21.67742948
16,70,1.032595396,20.42025569
17,1,0.608825922,19.07583168
18,0,0.359381646,18.42061483
19,0,0.473050028,17.71706626
20,0,0.619538903,17.11499721
21,0,0.760830998,16.5917048
22,0,0.840733886,16.1990578
23,0,0.819206536,15.98500424
